obs_id,sex,length_obs_s,sig_s,sig_nb,chasing_s,feeding_s,frozen_s,Q1_s,Q2_s,Q3_s,Q4_s,Q5_s,Q6_s,dash_nb,bin,tank,time,fish_ID,cue
C20V2,female,57.83,NA,NA,NA,30.997,0,0,0,0,0,55.902,1.47,0,8,ST2C10,before,ST2C10F,control
C20V2,female,57.83,NA,NA,NA,14.413,0,0,0,0,0,33.441,23.902,0,9,ST2C10,before,ST2C10F,control
C20V2,male,57.83,11.248,3,29.5,0,0,2.499,0.001,9.717,14.901,19.745,10.747,0,5,ST2C10,before,ST2C10M,control
C20V2,male,57.83,0,0,7.249,2.25,0,2.155,3.999,3.495,19.746,0,27.46,0,6,ST2C10,before,ST2C10M,control
C20V2,male,66.09,0,0,18.71,0,0,13.25,1.249,9.495,12.494,25.462,3.654,1,7,ST2C10,before,ST2C10M,control
C20V2,male,57.83,23.06,1,27.832,0,0,0,0,0,0,57.545,0,0,8,ST2C10,before,ST2C10M,control
C20V2,male,57.83,16.713,3,38.004,0,0,0,0,0,0,43.126,14.249,0,9,ST2C10,before,ST2C10M,control
C21V1,female,66.67,NA,NA,NA,3.251,0,10.897,0,23.202,0,32.244,0,0,5,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,1.499,0,11.42,0,25.481,0,20.149,0,0,6,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,0,0,14.899,0,19.982,0,23.172,0,0,7,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,0,0,10.999,0,21.745,0,25.299,0,0,8,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,0,0,7.997,0,14.49,0,32.822,2.747,0,9,ST2AC16,before,ST2AC16F,alarm
C21V1,male,66.67,1.754,1,21.502,0,0,14.746,0,29.749,0,21.246,0,0,5,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,1.251,1,26.113,0,0,7.495,0,27.761,0,21.489,0,0,6,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,0.999,1,5.001,0,0,12.45,0,19.628,0,25.255,0,0,7,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,2,1,4.997,0,0,8.402,0,22.389,0,27.24,0,0,8,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,1.751,1,10.767,1.745,0,8.145,0,12.713,0,37.205,0,0,9,ST2AC16,before,ST2AC16M,alarm
C21V2,female,66.73,NA,NA,NA,0,2.249,0,0,0,0,43.65,22.836,0,0,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,14.715,0,0,0,0,38.87,18.999,0,1,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,0,0,0,0,0,36.576,21.497,0,2,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,13.245,0,0,0,0,28.15,29.709,4,3,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,16.744,0,0,0,0,0,58.079,0,4,ST2AC16,after,ST2AC16F,alarm
C21V2,male,66.73,9.249,2,15.621,0,22.253,0,0,0,0,48.899,17.372,0,0,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,41.001,0,11.498,0,0,0,0,31.428,26.652,0,1,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,0,0,37.423,0,0,0,0,4.904,53.172,0,2,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,0,0,51.962,0,0,0,0,0,57.867,0,3,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,7.425,0,36.742,0,0,0,0,0,58.081,1,4,ST2AC16,after,ST2AC16M,alarm
C22V1,female,66.67,NA,NA,NA,0,0,1.72,0,0,28.639,0,35.987,1,5,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,1.154,3.248,3.996,14.482,1.25,33.711,1,6,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,0,0.498,0.862,18.234,0,38.144,0,7,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,0,6.497,0,9.653,0,41.921,0,8,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,0,1.499,0,12.202,0,44.393,0,9,ST2C3,before,ST2C3F,control
C22V1,male,66.67,0,0,0,0,0,0,7.719,0,36.141,0,22.494,0,5,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,4.033,5.522,1.4,22.307,0.5,24.237,0,6,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,0,34.753,0,13.938,0,9.155,0,7,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,0,24.716,0,11.15,0,21.999,0,8,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,0,6.154,0,28.898,0,22.821,0,9,ST2C3,before,ST2C3M,control
C22V2,female,66.73,NA,NA,NA,0,0,0,3.256,0,23.219,0,39.869,1,0,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,2.497,0,0,4.999,0,15.701,0,37.142,0,1,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,0,0,0,0,0,17.891,0,40.162,0,2,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,0,0,2.172,0,6.745,8.901,2.001,38.233,0,3,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,13.248,0,11.898,0,10.001,0,35.974,0,0,4,ST2C3,after,ST2C3F,control
C22V2,male,66.73,0,0,0,0.753,0,0,8.748,0,28.386,0,29.114,0,0,ST2C3,after,ST2C3M,control
C22V2,male,58.33,0,0,0,1,0,0,8.746,0,29.672,0,19.653,0,1,ST2C3,after,ST2C3M,control
C22V2,male,58.33,0,0,0,0,0,0,4.499,0,23.614,0,29.751,0,2,ST2C3,after,ST2C3M,control
C22V2,male,58.33,0,0,0,5,0,0.921,0,7.495,12.251,4.253,33.141,0,3,ST2C3,after,ST2C3M,control
C22V2,male,58.33,0,0,1.251,8.998,0,15.152,0,9.994,0,32.716,0,0,4,ST2C3,after,ST2C3M,control
C23V1,female,66.87,NA,NA,NA,0,0,45.618,14.895,3.999,1.002,0.999,0,0,5,ST2AC14,before,ST2AC14F,alarm
C23V1,female,58.51,NA,NA,NA,0,0,36.367,0,9.991,0,11.747,0,0,6,ST2AC14,before,ST2AC14F,alarm
C23V1,female,58.51,NA,NA,NA,25.111,0,10.402,4.998,8.743,0.748,2.748,30.359,0,7,ST2AC14,before,ST2AC14F,alarm
C23V1,female,58.51,NA,NA,NA,21.248,0,3.998,5.248,2.374,2.996,4.248,39.151,0,8,ST2AC14,before,ST2AC14F,alarm
C23V1,female,58.51,NA,NA,NA,0,0,0,0,0,0,0,0,0,9,ST2AC14,before,ST2AC14F,alarm
C23V1,male,66.87,4.254,2,13.841,0,0,30.155,19.894,9.498,5.498,0.997,0.5,1,5,ST2AC14,before,ST2AC14M,alarm
C23V1,male,58.51,13.501,4,28.727,0,0,35.096,0,6.747,0,16.246,0,0,6,ST2AC14,before,ST2AC14M,alarm
C23V1,male,58.51,0,0,3.998,0,0,21.895,12.376,8.496,6.744,2.241,6.245,0,7,ST2AC14,before,ST2AC14M,alarm
C23V1,male,58.51,9.999,2,9.363,0,0,5.993,2.997,15.994,13.514,12.496,6.249,0,8,ST2AC14,before,ST2AC14M,alarm
C23V1,male,58.51,11.499,3,15.997,0,0,1.747,1.499,7.492,4.154,32.113,11,0,9,ST2AC14,before,ST2AC14M,alarm
C23V2,female,66.93,NA,NA,NA,17.613,37.75,0,0,0,0,66.518,0,0,0,ST2AC14,after,ST2AC14F,alarm
C23V2,female,58.51,NA,NA,NA,55.002,0,0,0,0,0,56.272,0,0,1,ST2AC14,after,ST2AC14F,alarm
C23V2,female,58.51,NA,NA,NA,26.614,0,0,0,0,0,58.022,0,0,2,ST2AC14,after,ST2AC14F,alarm
C23V2,female,58.51,NA,NA,NA,21.75,0,0,0,0,0,58.025,0,0,3,ST2AC14,after,ST2AC14F,alarm
C23V2,female,58.51,NA,NA,NA,18.751,0,0,0,0,0,28.903,29.108,0,4,ST2AC14,after,ST2AC14F,alarm
C23V2,male,66.93,6.996,2,0,0,8.503,0,0,0,0,66.621,0,0,0,ST2AC14,after,ST2AC14M,alarm
C23V2,male,58.51,14,3,0,3.252,0,0,0,3.495,0,41.276,13.244,0,1,ST2AC14,after,ST2AC14M,alarm
C23V2,male,58.51,14.118,2,0.748,0,0,0,0,7.15,0,50.361,0.498,1,2,ST2AC14,after,ST2AC14M,alarm
C23V2,male,58.51,20.858,3,0.499,0,0,0,0,0,0,57.011,0.999,0,3,ST2AC14,after,ST2AC14M,alarm
C23V2,male,58.51,14.605,2,0,0,0,0,0,1.749,0,37.65,18.608,0,4,ST2AC14,after,ST2AC14M,alarm
C24V1,female,66.67,NA,NA,NA,0,0,0,0,0,0,5.499,60.874,0,5,ST2C5,before,ST2C5F,control
C24V1,female,58.33,NA,NA,NA,2.247,8.996,9.247,0,5.497,0,15.175,28.153,0,6,ST2C5,before,ST2C5F,control
C24V1,female,58.33,NA,NA,NA,0,0,0,0,0,0,1.154,56.717,0,7,ST2C5,before,ST2C5F,control
C24V1,female,58.33,NA,NA,NA,0,10.172,0,0,0,0,14.497,43.577,0,8,ST2C5,before,ST2C5F,control
C24V1,female,58.33,NA,NA,NA,4.25,32.751,0,0,0,0,0,57.872,0,9,ST2C5,before,ST2C5F,control
C24V1,male,66.67,17.746,4,41.998,0,0,0,0,0.107,1.113,4.749,60.403,0,5,ST2C5,before,ST2C5M,control
C24V1,male,58.33,5.749,2,5.682,0,0,4.747,4.249,11.401,0,21.928,15.248,0,6,ST2C5,before,ST2C5M,control
C24V1,male,58.33,3.253,2,31.497,0,0,0,0,0,1.752,8.998,47.312,0,7,ST2C5,before,ST2C5M,control
C24V1,male,58.33,23.996,3,26.249,0,0,0,0,0,2.247,14.499,41.331,0,8,ST2C5,before,ST2C5M,control
C24V1,male,58.33,1.248,1,16.923,0,0,0,19.746,0,9.75,0,28.572,0,9,ST2C5,before,ST2C5M,control
C24V2,female,66.73,NA,NA,NA,0,0,7.75,18.652,0,9.255,0,30.657,0,0,ST2C5,after,ST2C5F,control
C24V2,female,58.33,NA,NA,NA,0,0,0,0,0,3.748,0,54.336,0,1,ST2C5,after,ST2C5F,control
C24V2,female,58.33,NA,NA,NA,1,2.001,10.552,2.248,2.347,0,30.498,12.404,0,2,ST2C5,after,ST2C5F,control
C24V2,female,58.33,NA,NA,NA,0,0,4.001,13.211,4.149,5.256,13.999,17.239,0,3,ST2C5,after,ST2C5F,control
C24V2,female,58.33,NA,NA,NA,0,0,5,5.401,4.497,3.174,23.756,16.244,0,4,ST2C5,after,ST2C5F,control
C24V2,male,66.73,5.498,3,36.863,0,0,11.151,14.747,0,5.997,0.001,34.362,1,0,ST2C5,after,ST2C5M,control
C24V2,male,58.33,6.995,2,46.431,0,0,0,0,0,1.5,0,56.582,0,1,ST2C5,after,ST2C5M,control
C24V2,male,58.33,12.248,3,5.499,0,0,13.745,7.249,4.423,1.249,15.749,15.651,0,2,ST2C5,after,ST2C5M,control
C24V2,male,58.33,27.992,3,14.471,0,0,1.498,14.21,0.253,7.251,14.994,19.648,0,3,ST2C5,after,ST2C5M,control
C24V2,male,58.33,8.748,3,27.421,0,0,0,4.905,10.493,4.421,20.75,17.494,0,4,ST2C5,after,ST2C5M,control
C25V1,female,57.83,NA,NA,NA,1.919,0,0.001,16.152,0.747,0,37.92,2.749,0,5,ST2AC8,before,ST2AC8F,alarm
C25V1,female,57.83,NA,NA,NA,7.991,0,17.972,0,5.498,0,19.401,14.499,0,6,ST2AC8,before,ST2AC8F,alarm
C25V1,female,66.09,NA,NA,NA,0,0,31.903,16.997,14.971,1.499,0.252,0,0,7,ST2AC8,before,ST2AC8F,alarm
C25V1,female,57.83,NA,NA,NA,0,0,9.333,0,19.307,0,21.999,6.749,0,8,ST2AC8,before,ST2AC8F,alarm
C25V1,female,56.9,NA,NA,NA,0,0,21.003,3.996,23.141,0.749,3.615,4.003,0,9,ST2AC8,before,ST2AC8F,alarm
C25V1,male,57.83,7.996,2,0,7.003,0,0,0,6.498,0,33.624,16.74,0,5,ST2AC8,before,ST2AC8M,alarm
C25V1,male,57.83,10.16,3,10.25,1.998,0,18.667,0,11.749,0,26.397,0.751,1,6,ST2AC8,before,ST2AC8M,alarm
C25V1,male,66.09,7.745,2,17.167,0,0,38.402,4.749,16.167,0.5,6,0,1,7,ST2AC8,before,ST2AC8M,alarm
C25V1,male,57.83,6.751,2,31.422,0,0,10.25,0,36.067,0,11.254,0,1,8,ST2AC8,before,ST2AC8M,alarm
C25V1,male,56.9,14.495,4,26.606,0,0,20.746,0,26.002,4.499,3.501,1.749,2,9,ST2AC8,before,ST2AC8M,alarm
C25V2,female,66.16,NA,NA,NA,0,25.25,0,0,0,0,56.998,8.12,0,0,ST2AC8,after,ST2AC8F,alarm
C25V2,female,57.83,NA,NA,NA,15.751,0,0,0,0,0,48.173,9.006,0,1,ST2AC8,after,ST2AC8F,alarm
C25V2,female,57.83,NA,NA,NA,1.499,0,0,0,0,0,29.905,27.471,0,2,ST2AC8,after,ST2AC8F,alarm
C25V2,female,66.09,NA,NA,NA,14.252,0,0,0,0,0,50.974,14.653,0,3,ST2AC8,after,ST2AC8F,alarm
C25V2,female,57.83,NA,NA,NA,15.223,0,0,0,0,0,32.653,24.719,0,4,ST2AC8,after,ST2AC8F,alarm
C25V2,male,66.16,0,0,0,0,36.25,0,0,9.748,0,53.02,2.997,0,0,ST2AC8,after,ST2AC8M,alarm
C25V2,male,57.83,21.178,3,21.502,0,0,0,0,3.749,0,47.267,6.557,0,1,ST2AC8,after,ST2AC8M,alarm
C25V2,male,57.83,18.746,2,17.753,0,0,0,0,0,0,26.561,31.002,1,2,ST2AC8,after,ST2AC8M,alarm
C25V2,male,66.09,21.253,3,33.249,0,0,0,0,6.704,0,46.154,12.748,1,3,ST2AC8,after,ST2AC8M,alarm
C25V2,male,57.83,20.495,2,2.503,1.749,2.252,0,0,8.152,0,22.496,26.722,0,4,ST2AC8,after,ST2AC8M,alarm
C26V1,female,66.67,NA,NA,NA,50.001,0,1.999,2.36,2.902,1.749,22.249,34.998,0,5,ST2C2,before,ST2C2F,control
C26V1,female,58.33,NA,NA,NA,21.628,0,4.497,1.746,3.153,4.993,17.946,25.748,0,6,ST2C2,before,ST2C2F,control
C26V1,female,58.33,NA,NA,NA,29.468,0,3.498,1.498,5.649,1.499,20.951,24.747,0,7,ST2C2,before,ST2C2F,control
C26V1,female,58.33,NA,NA,NA,12.998,0,1.25,1.938,3.745,9.235,13.147,28.749,0,8,ST2C2,before,ST2C2F,control
C26V1,female,58.33,NA,NA,NA,0,0,4,3.246,3.991,6.493,10.24,30.075,0,9,ST2C2,before,ST2C2F,control
C26V1,male,66.67,0,0,0,0.75,0,10.499,17.748,1.499,30.013,3.249,3.252,0,5,ST2C2,before,ST2C2M,control
C26V1,male,58.33,0,0,0,3.252,0,1.994,14.151,1.25,21.25,4.498,14.724,0,6,ST2C2,before,ST2C2M,control
C26V1,male,58.33,0,0,1.752,14.26,0,0.274,4.999,1.41,19.392,5.003,26.747,0,7,ST2C2,before,ST2C2M,control
C26V1,male,58.33,0,0,39.249,0.5,0,1.499,5.649,4.493,12.997,10.998,22.42,0,8,ST2C2,before,ST2C2M,control
C26V1,male,58.33,0,0,31.245,0.253,0,4.251,4.746,4.744,5.493,3.748,35.072,0,9,ST2C2,before,ST2C2M,control
C26V2,female,66.73,NA,NA,NA,30.118,0,0,2.999,6.242,0.497,41.748,14.77,0,0,ST2C2,after,ST2C2F,control
C26V2,female,58.33,NA,NA,NA,57.417,0,0,0,0,0,0,58.072,0,1,ST2C2,after,ST2C2F,control
C26V2,female,58.33,NA,NA,NA,50.933,0,0,0,0,0.999,6.751,50.329,0,2,ST2C2,after,ST2C2F,control
C26V2,female,58.33,NA,NA,NA,52.678,0,0,0,0,0,10.748,47.331,0,3,ST2C2,after,ST2C2F,control
C26V2,female,58.33,NA,NA,NA,19.997,0,0,3.997,0,5.253,0,48.821,0,4,ST2C2,after,ST2C2F,control
C26V2,male,66.73,1.002,1,8.999,0.501,0,12.738,0,13.568,2.77,31.488,5.65,0,0,ST2C2,after,ST2C2M,control
C26V2,male,58.33,0,0,4.752,7.501,0,0,0.999,0,14.467,0,42.403,0,1,ST2C2,after,ST2C2M,control
C26V2,male,58.33,0,0,0,0,0,0,0,4.001,35.647,10.249,8.167,0,2,ST2C2,after,ST2C2M,control
C26V2,male,58.33,0,0,0,0,0,13.999,1,3.498,24.804,6.247,8.515,0,3,ST2C2,after,ST2C2M,control
C26V2,male,58.33,0,0,3.994,7.256,0,0,5.998,0,13.738,0,38.114,0,4,ST2C2,after,ST2C2M,control
C27V1,female,61.13,NA,NA,NA,0,0,1.499,3.748,24.745,15.61,6.902,8.248,0,5,ST2AC13,before,ST2AC13F,alarm
C27V1,female,61.13,NA,NA,NA,19.118,0,0,0,0,10.248,0,50.521,0,6,ST2AC13,before,ST2AC13F,alarm
C27V1,female,61.13,NA,NA,NA,18.251,0,0,0,0,0,56.41,4.154,0,7,ST2AC13,before,ST2AC13F,alarm
C27V1,female,50.95,NA,NA,NA,3.003,0,0,0,0,0,46.518,4,0,8,ST2AC13,before,ST2AC13F,alarm
C27V1,female,61.13,NA,NA,NA,5.247,0,0,0,0,0,51.021,9.747,0,9,ST2AC13,before,ST2AC13F,alarm
C27V1,male,61.13,0,0,53.577,0,0,3.751,5.248,25.397,12.059,7.247,6.998,0,5,ST2AC13,before,ST2AC13M,alarm
C27V1,male,61.13,0,0,18.157,0,0,0,0,0,8.655,0,51.906,0,6,ST2AC13,before,ST2AC13M,alarm
C27V1,male,61.13,4.245,1,36.404,0,0,0,0,0,0,47.618,13.153,0,7,ST2AC13,before,ST2AC13M,alarm
C27V1,male,50.95,10.746,2,14.506,1.755,0,0,0,0,0,41.778,8.747,0,8,ST2AC13,before,ST2AC13M,alarm
C27V1,male,61.13,6.747,3,6.497,6.746,0,0,0,0,0,42.266,18.5,0,9,ST2AC13,before,ST2AC13M,alarm
C28V1,female,58.78,NA,NA,NA,0,0,1.746,5.151,10.324,9.995,17.302,13.749,0,5,ST2C15,before,ST2C15F,control
C28V1,female,67.18,NA,NA,NA,0,0,18.861,0,22.12,0,25.752,0,0,6,ST2C15,before,ST2C15F,control
C28V1,female,58.78,NA,NA,NA,0,0,35.148,0,15.41,0,7.751,0,0,7,ST2C15,before,ST2C15F,control
C28V1,female,58.78,NA,NA,NA,0,0,30.366,0,15.968,0,11.893,0,0,8,ST2C15,before,ST2C15F,control
C28V1,female,58.78,NA,NA,NA,0,0,30.509,0,12.492,0,15.492,0,0,9,ST2C15,before,ST2C15F,control
C28V1,male,58.78,0,0,18.371,0,0,8.249,13.905,11.488,7.497,6.862,10.246,0,5,ST2C15,before,ST2C15M,control
C28V1,male,67.18,29.558,6,0,0,0,24.901,0,26.269,0,15.737,0,0,6,ST2C15,before,ST2C15M,control
C28V1,male,58.78,2.751,2,9.163,0,0,39.153,9.75,6.669,0,2.995,0,0,7,ST2C15,before,ST2C15M,control
C28V1,male,58.78,0,0,1.251,0,0,54.12,0,4.249,0,0,0,0,8,ST2C15,before,ST2C15M,control
C28V1,male,58.78,0,0,5.502,0,0,46.615,0,5.745,0,5.994,0,0,9,ST2C15,before,ST2C15M,control
C28V2,female,67.25,NA,NA,NA,0,0.75,2.247,2.498,10.991,4.999,20.4,25.609,0,0,ST2C15,after,ST2C15F,control
C28V2,female,58.78,NA,NA,NA,1.002,0,6.996,1.501,12.746,4.223,31.236,1.654,0,1,ST2C15,after,ST2C15F,control
C28V2,female,58.78,NA,NA,NA,0.996,0,7.747,0,17.478,4.25,15.15,13.65,0,2,ST2C15,after,ST2C15F,control
C28V2,female,58.78,NA,NA,NA,0,0,19.614,0,19.235,0,19.395,0,0,3,ST2C15,after,ST2C15F,control
C28V2,female,58.78,NA,NA,NA,0,0,6,0,5.647,2.496,31.245,12.969,1,4,ST2C15,after,ST2C15F,control
C28V2,male,67.25,0,0,11.114,0,2.252,2.747,1.999,9.654,14.998,13.102,23.745,1,0,ST2C15,after,ST2C15M,control
C28V2,male,58.78,0,0,12.751,0,0,31.715,0,6.248,0,14.998,5.399,0,1,ST2C15,after,ST2C15M,control
C28V2,male,58.78,0,0,20.104,0,0,23.644,0,15.737,0.749,17.353,0.499,1,2,ST2C15,after,ST2C15M,control
C28V2,male,58.78,6.999,1,47.608,0,0,19.864,0,22.493,0,15.889,0,0,3,ST2C15,after,ST2C15M,control
C28V2,male,58.78,0,0,53.117,0,0,4.495,0,10.155,2.997,29.991,10.611,0,4,ST2C15,after,ST2C15M,control
C29V1,female,57.83,NA,NA,NA,0,0,35.926,20.402,0.499,0,0,0,0,5,ST2C6,before,ST2C6F,control
C29V1,female,57.83,NA,NA,NA,0,0,5.404,8.828,1.499,9.068,9.745,22.994,0,6,ST2C6,before,ST2C6F,control
C29V1,female,66.09,NA,NA,NA,2.751,0,6.491,0,7.147,1.997,40.211,9.751,0,7,ST2C6,before,ST2C6F,control
C29V1,female,57.83,NA,NA,NA,0,0,11.492,19.748,0.499,9.168,6.154,10.498,0,8,ST2C6,before,ST2C6F,control
C29V1,female,57.83,NA,NA,NA,0,0,20.734,5.422,13.253,0.996,11.487,5.653,0,9,ST2C6,before,ST2C6F,control
C29V1,male,57.83,0,0,2.25,0,0,4.998,10.641,2.894,23.745,2.07,13.239,0,5,ST2C6,before,ST2C6M,control
C29V1,male,57.83,0,0,7.752,0,0,0.253,5.746,2.498,22.659,1.154,25.236,0,6,ST2C6,before,ST2C6M,control
C29V1,male,66.09,0,0,9.75,4.75,0,0,1.151,0,13.988,29.223,21.468,0,7,ST2C6,before,ST2C6M,control
C29V1,male,57.83,2.247,1,4.747,0,0,0,9.252,0,25.645,0,22.657,0,8,ST2C6,before,ST2C6M,control
C29V1,male,57.83,0,0,4.253,0,0,0,11.749,0,20.97,0,24.816,0,9,ST2C6,before,ST2C6M,control
C29V2,female,66.16,NA,NA,NA,0.748,0,2.747,0,19.5,8.148,19.239,16.115,0,0,ST2C6,after,ST2C6F,control
C29V2,female,57.83,NA,NA,NA,0,0,0.999,0,5.459,1.998,18.243,30.649,0,1,ST2C6,after,ST2C6F,control
C29V2,female,57.83,NA,NA,NA,1.749,0,0,0,8.259,0,37.488,11.498,0,2,ST2C6,after,ST2C6F,control
C29V2,female,66.09,NA,NA,NA,0,0,14.744,6,12.677,0,26.4,5.998,0,3,ST2C6,after,ST2C6F,control
C29V2,female,54.59,NA,NA,NA,0,0,19.248,0,12.162,0,22.643,0,0,4,ST2C6,after,ST2C6F,control
C29V2,male,66.16,3.252,2,21.614,0,0,2.996,0,12.152,13.491,15.499,20.611,0,0,ST2C6,after,ST2C6M,control
C29V2,male,57.83,2.244,2,46.777,0,0,0,0,6.399,2.996,12.496,35.647,0,1,ST2C6,after,ST2C6M,control
C29V2,male,57.83,6.252,4,30.617,0,0,0,0.5,9.255,2.752,31.756,12.492,0,2,ST2C6,after,ST2C6M,control
C29V2,male,66.09,0.751,1,40.486,0,0,8.5,2.497,11.312,5.244,29.164,8.999,0,3,ST2C6,after,ST2C6M,control
C29V2,male,54.59,4.745,3,31.754,3.252,0,14.741,0,14.331,0,25.235,0,0,4,ST2C6,after,ST2C6M,control
C30V1,female,57.83,NA,NA,NA,3.998,0,8.999,14.926,7.239,0.25,21.65,4.498,0,5,ST2AC7,before,ST2AC7F,alarm
C30V1,female,57.83,NA,NA,NA,2,0,18.571,9.745,8.245,0.998,17.492,2.498,0,6,ST2AC7,before,ST2AC7F,alarm
C30V1,female,66.09,NA,NA,NA,0,0,22.393,16.004,17.163,0,10.236,0,0,7,ST2AC7,before,ST2AC7F,alarm
C30V1,female,57.83,NA,NA,NA,0.494,0,7.239,5.351,13.993,0.635,27.9,1.499,0,8,ST2AC7,before,ST2AC7F,alarm
C30V1,female,57.83,NA,NA,NA,0,0,2.748,39.973,0,4.247,1.497,8.901,0,9,ST2AC7,before,ST2AC7F,alarm
C30V1,male,57.83,0,0,0,0,0,30.722,16.998,4.494,0,5.158,0,0,5,ST2AC7,before,ST2AC7M,alarm
C30V1,male,57.83,0,0,3.251,0,0,19.863,17.249,5.998,0,14.246,0,0,6,ST2AC7,before,ST2AC7M,alarm
C30V1,male,66.09,0,0,0,0,0,29.403,23.361,1.746,1.5,4.999,3.5,0,7,ST2AC7,before,ST2AC7M,alarm
C30V1,male,57.83,0,0,0,0,0,0,34.83,0,5.746,0,16.999,0,8,ST2AC7,before,ST2AC7M,alarm
C30V1,male,57.83,0,0,0,0,0,0,22.648,2.18,16.242,0.499,15.995,0,9,ST2AC7,before,ST2AC7M,alarm
C30V2,female,66.16,NA,NA,NA,6.75,0,8.248,27.148,0,7.998,0,22.364,0,0,ST2AC7,after,ST2AC7F,alarm
C30V2,female,57.83,NA,NA,NA,12.499,0,0,1.961,5.497,12.746,7.993,28.903,0,1,ST2AC7,after,ST2AC7F,alarm
C30V2,female,57.83,NA,NA,NA,0,0,0,0,0,12.532,0,44.74,0,2,ST2AC7,after,ST2AC7F,alarm
C30V2,female,66.09,NA,NA,NA,0,0,0,1.001,0,29.252,0,35.55,0,3,ST2AC7,after,ST2AC7F,alarm
C30V2,female,57.83,NA,NA,NA,0,0,6.497,11.999,8.367,10.507,0,20.148,0,4,ST2AC7,after,ST2AC7F,alarm
C30V2,male,66.16,0,0,0,0.498,0,11.749,30.397,1.999,0,0,21.615,0,0,ST2AC7,after,ST2AC7M,alarm
C30V2,male,57.83,0,0,5.253,4.002,0,0,1.995,2.502,2.497,35.711,13.653,0,1,ST2AC7,after,ST2AC7M,alarm
C30V2,male,57.83,0,0,8.749,0,0,10.744,0.251,8.489,1.913,19.653,16.246,0,2,ST2AC7,after,ST2AC7M,alarm
C30V2,male,66.09,0,0,4.501,0,0,18.492,11.163,2.253,14.901,2.248,16.744,0,3,ST2AC7,after,ST2AC7M,alarm
C30V2,male,57.83,0,0,0,1.498,0,0,22.248,0,9.749,0,25.367,0,4,ST2AC7,after,ST2AC7M,alarm
